"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID"
"483",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.6,5.8,2702,"POINT (-93.43777936 44.91578234)",27053026103
"484",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.2,3.9,4.6,1661,"POINT (-93.11425898 44.94816512)",27123034000
"485",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4.1,4.9,4257,"POINT (-93.03541005 44.98113174)",27123030704
"486",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.8,3.4,4.2,2280,"POINT (-93.21959676 44.94058418)",27053108900
"487",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,4.9,6.1,2852,"POINT (-93.36520417 45.04776241)",27053020804
"488",2020,"MN","Minnesota","Pope",27121,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,6.6,7.5,2373,"POINT (-95.24872871 45.60470087)",27121970100
"489",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.8,2.6,3.1,3015,"POINT (-93.2508253 44.98641051)",27053103700
"490",2020,"MN","Minnesota","Itasca",27061,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,6.1,7.5,2412,"POINT (-93.49194786 47.17291136)",27061480801
"491",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,4.7,6.5,1468,"POINT (-93.2668747 44.99513395)",27053103000
"492",2020,"MN","Minnesota","Itasca",27061,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.1,9.6,10.7,2649,"POINT (-93.93122081 47.74245791)",27061480100
"493",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4.1,4.8,4786,"POINT (-93.09414373 44.9505898)",27123034202
"494",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.3,3,3.6,4375,"POINT (-93.3160569 44.93885177)",27053109100
"495",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",1.9,1.7,2.1,9980,"POINT (-93.23059277 44.97328124)",27053104900
"496",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.9,3.5,4.3,2940,"POINT (-93.45273084 45.08233939)",27053026711
"497",2020,"MN","Minnesota","McLeod",27085,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,7.1,8.6,5741,"POINT (-94.14403985 44.77075672)",27085950700
"498",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.7,2.5,3.1,12453,"POINT (-93.49899935 45.08281549)",27053026715
"499",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.3,4,4.7,3203,"POINT (-93.68900368 45.09945418)",27053027001
"500",2020,"MN","Minnesota","Koochiching",27071,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,7.2,8.4,2208,"POINT (-93.39653082 48.57300084)",27071790100
"501",2020,"MN","Minnesota","Mower",27099,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.2,7.8,3765,"POINT (-92.98100616 43.65828041)",27099000800
"502",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.3,5,4534,"POINT (-93.42467405 44.87580221)",27053026007
"503",2020,"MN","Minnesota","Kittson",27069,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,8,9.1,2503,"POINT (-96.61393238 48.77537591)",27069090100
"504",2020,"MN","Minnesota","Kandiyohi",27067,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,6.2,6.9,2888,"POINT (-95.12591699 44.98095326)",27067781200
"505",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.3,4,6171,"POINT (-93.40435091 44.93556367)",27053023200
"506",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.6,3.3,3.9,2332,"POINT (-93.29934619 44.95611058)",27053106600
"507",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.3,3,3.7,2735,"POINT (-93.24827138 44.93020776)",27053110100
"508",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.9,3.5,4.2,6475,"POINT (-93.31034406 45.09848455)",27053026814
"509",2020,"MN","Minnesota","Morrison",27097,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,8.1,10.2,5644,"POINT (-94.35587044 45.96762516)",27097780600
"510",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.2,5.2,3472,"POINT (-93.44156241 45.01162376)",27053026505
"511",2020,"MN","Minnesota","Itasca",27061,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,7.2,7.8,6053,"POINT (-93.29502617 47.33136616)",27061481000
"512",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5.1,3059,"POINT (-93.29790351 44.81408476)",27053025801
"513",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.3,6.1,2304,"POINT (-93.11525456 44.96783719)",27123031300
"514",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.9,3.6,4.2,2804,"POINT (-92.47895988 44.02597877)",27109000500
"515",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.3,6,1604,"POINT (-93.3118063 45.00989894)",27053101300
"516",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.3,3.9,4.7,5650,"POINT (-93.1363418 44.9830573)",27123030300
"517",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.6,4.4,4649,"POINT (-93.23103099 45.01314254)",27053101200
"518",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,3.9,4.8,3115,"POINT (-93.30807288 44.87739559)",27053024200
"519",2020,"MN","Minnesota","Pipestone",27117,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,7,9,1895,"POINT (-96.13169285 43.93535541)",27117460500
"520",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4.1,5,4251,"POINT (-93.3423521 45.11783213)",27053026823
"521",2020,"MN","Minnesota","Houston",27055,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,6.5,7.8,2561,"POINT (-91.61137115 43.76026381)",27055020300
"522",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,4.1,4.8,6261,"POINT (-93.37313254 45.10207854)",27053026816
"523",2020,"MN","Minnesota","Morrison",27097,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,6.1,6.6,4306,"POINT (-94.49541663 45.85053691)",27097780800
"524",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.8,6.6,3092,"POINT (-93.32083812 45.068131)",27053020304
"525",2020,"MN","Minnesota","Norman",27107,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,7.8,8.8,1901,"POINT (-96.67721697 47.36665212)",27107960200
"526",2020,"MN","Minnesota","Le Sueur",27079,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,6.1,7.5,4526,"POINT (-93.90150702 44.44932973)",27079950200
"527",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.2,5.1,5478,"POINT (-92.40142945 44.00015566)",27109000901
"528",2020,"MN","Minnesota","Pipestone",27117,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,7.2,9.2,1834,"POINT (-96.30382438 43.9961991)",27117460200
"529",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,4.9,6.1,3700,"POINT (-93.31883251 44.85149223)",27053025603
"530",2020,"MN","Minnesota","Lac qui Parle",27073,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.4,8.4,10.5,2325,"POINT (-96.11396319 45.0765589)",27073180100
"531",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5.2,5.9,3804,"POINT (-92.53484885 43.91153455)",27109002200
"532",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",1.9,1.8,2.1,4913,"POINT (-93.29169364 44.95714048)",27053106700
"533",2020,"MN","Minnesota","McLeod",27085,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.9,6.6,5454,"POINT (-94.13711283 44.93263778)",27085950100
"534",2020,"MN","Minnesota","Otter Tail",27111,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.6,8.1,4894,"POINT (-95.38890579 46.5857377)",27111960500
"535",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,4,4.9,3757,"POINT (-93.33961545 44.91249542)",27053023600
"536",2020,"MN","Minnesota","Marshall",27089,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,6.4,7.1,2247,"POINT (-96.43863193 48.3604457)",27089080200
"537",2020,"MN","Minnesota","Hubbard",27057,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,7.3,8.8,2279,"POINT (-95.03013271 47.11458867)",27057070200
"538",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.5,2.4,2.7,4063,"POINT (-93.28296012 44.95463586)",27053107000
"539",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.7,5.8,1921,"POINT (-93.27090463 45.02578859)",27053100500
"540",2020,"MN","Minnesota","Kandiyohi",27067,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.5,6.5,5097,"POINT (-95.13180426 45.15258087)",27067780600
"541",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.3,3.1,3.4,5039,"POINT (-93.36040109 45.07177796)",27053026809
"542",2020,"MN","Minnesota","Mille Lacs",27095,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,6.8,8.3,4465,"POINT (-93.6965589 45.78074074)",27095170500
"543",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.1,3.9,4.4,2097,"POINT (-93.27426798 44.97473667)",27053104400
"544",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,6,7.1,2416,"POINT (-93.34436311 45.08084806)",27053020302
"545",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.5,5.3,3230,"POINT (-93.48775718 44.94102572)",27053026302
"546",2020,"MN","Minnesota","Morrison",27097,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5.2,6,6128,"POINT (-94.27276398 45.98672234)",27097780300
"547",2020,"MN","Minnesota","Nicollet",27103,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.7,4.4,5925,"POINT (-93.98369269 44.3093884)",27103480400
"548",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.8,6.2,1978,"POINT (-93.34021993 44.88206278)",27053024006
"549",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,6.4,7.8,5567,"POINT (-93.36515509 44.99561613)",27053021602
"550",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.9,5.4,4668,"POINT (-93.02637273 44.96944058)",27123031801
"551",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.8,4727,"POINT (-93.26740089 44.95384649)",27053126000
"552",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.9,3.6,4.2,1436,"POINT (-93.12686942 44.94869531)",27123033900
"553",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5,6.4,3335,"POINT (-93.33864734 44.85102676)",27053025605
"554",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,7.1,8.2,3339,"POINT (-93.25369693 44.96248752)",27053106000
"555",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.7,3.3,4.2,1988,"POINT (-93.22989012 44.9560797)",27053107500
"556",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,5.7,7,3372,"POINT (-92.42113798 43.98151099)",27109000902
"557",2020,"MN","Minnesota","Meeker",27093,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,6.5,7.2,5058,"POINT (-94.43418032 45.1426726)",27093560200
"558",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5,6.1,3299,"POINT (-92.45597379 44.01291517)",27109000300
"559",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.9,6,5782,"POINT (-93.38536712 44.90515349)",27053023502
"560",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6,5.5,6.5,7675,"POINT (-93.30086311 45.07622002)",27053020200
"561",2020,"MN","Minnesota","Nicollet",27103,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.7,3549,"POINT (-94.01206232 44.1757228)",27103480600
"562",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,4.9,6.2,3546,"POINT (-93.38562436 45.02748716)",27053021504
"563",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5,6,4450,"POINT (-92.50586704 44.04949524)",27109001401
"564",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,5,6.7,2930,"POINT (-93.43598289 44.97491829)",27053026403
"565",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,3.9,4.8,2819,"POINT (-93.21524373 44.89805111)",27053012102
"566",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,5,5.9,3543,"POINT (-93.30603752 45.0363975)",27053100200
"567",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,4,4.8,3961,"POINT (-93.47310119 44.87718104)",27053026005
"568",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.3,6.6,3204,"POINT (-93.43770763 44.93554966)",27053026101
"569",2020,"MN","Minnesota","Polk",27119,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,5.4,6.8,5693,"POINT (-96.60651007 47.78735007)",27119020600
"570",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.4,8.5,4469,"POINT (-92.47312607 44.03561105)",27109000600
"571",2020,"MN","Minnesota","Lyon",27083,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,6.2,6.9,2933,"POINT (-95.84212551 44.28066518)",27083360600
"572",2020,"MN","Minnesota","Jackson",27063,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,6.7,7.6,2276,"POINT (-95.00882744 43.69562781)",27063480100
"573",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.6,4.5,4426,"POINT (-92.51454731 44.03200625)",27109001301
"574",2020,"MN","Minnesota","Kandiyohi",27067,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,5.7,6.4,2581,"POINT (-94.85363121 45.30541811)",27067780100
"575",2020,"MN","Minnesota","Nobles",27105,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,6.1,7.3,3580,"POINT (-95.5876369 43.6091309)",27105105500
"576",2020,"MN","Minnesota","Otter Tail",27111,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,7.8,9.3,2314,"POINT (-95.79531059 46.32295268)",27111961200
"577",2020,"MN","Minnesota","Lake",27075,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.5,7.4,4471,"POINT (-91.44819924 47.65152106)",27075370100
"578",2020,"MN","Minnesota","Murray",27101,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,7.7,9.3,3360,"POINT (-95.59785815 43.97897026)",27101900300
