"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","geoid","percentile_rank"
"485",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.4,8.9,2587,"POINT (-95.9539907 46.49928876)",27111960700,0.246811702925731
"486",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.8,4835,"POINT (-93.51292228 44.99661)",27053026606,0.0945236309077269
"487",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.6,9.2,3615,"POINT (-92.91777558 43.67473328)",27099001000,0.36384096024006
"488",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.3,3025,"POINT (-93.33933932 44.94787638)",27053022802,0.36384096024006
"489",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.3,4194,"POINT (-93.28149119 44.92141237)",27053110800,0.439609902475619
"490",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.6,3294,"POINT (-93.30147413 44.94439585)",27053108000,0.0412603150787697
"491",2020,"MN","Minnesota","Kanabec",27065,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9.1,9.8,5030,"POINT (-93.26013074 45.80839238)",27065480400,0.77344336084021
"492",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.8,9.4,3021,"POINT (-93.32957612 44.80955266)",27053025803,0.517629407351838
"493",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9.1,5053,"POINT (-93.31296311 45.11514506)",27053026822,0.307576894223556
"494",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,9.8,10.8,3786,"POINT (-93.22856388 44.9423414)",27053108800,0.926481620405101
"495",2020,"MN","Minnesota","Koochiching",27071,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9.2,9.6,2419,"POINT (-93.94849152 48.21776055)",27071790500,0.731432858214554
"496",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,7.9,8.8,3045,"POINT (-92.47509964 44.01438759)",27109000400,0.0945236309077269
"497",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,5401,"POINT (-93.37838381 45.13118725)",27053026812,0.0945236309077269
"498",2020,"MN","Minnesota","Le Sueur",27079,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.4,9.1,7001,"POINT (-93.72958312 44.47248631)",27079950100,0.307576894223556
"499",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.2,5402,"POINT (-93.58358262 45.10887983)",27053027102,0.36384096024006
"500",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.9,9.5,10.3,1436,"POINT (-93.12686942 44.94869531)",27123033900,0.868717179294824
"501",2020,"MN","Minnesota","Pine",27115,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.5,5047,"POINT (-92.60303911 46.06064276)",27115950400,0.591147786946737
"502",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.2,9,4678,"POINT (-93.49551691 44.99802864)",27053026610,0.246811702925731
"503",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.5,4500,"POINT (-93.32700381 45.03100847)",27053021200,0.517629407351838
"504",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.5,5293,"POINT (-93.44077936 44.95712703)",27053026404,0.0412603150787697
"505",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.3,9.2,9545,"POINT (-93.50096912 45.12549007)",27053026714,0.36384096024006
"506",2020,"MN","Minnesota","Isanti",27059,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.2,3914,"POINT (-93.10769972 45.48438745)",27059130400,0.439609902475619
"507",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.7,6292,"POINT (-93.37608641 45.15915667)",27053026908,0.591147786946737
"508",2020,"MN","Minnesota","Morrison",27097,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.7,9.4,4063,"POINT (-94.47255429 46.08686925)",27097780200,0.591147786946737
"509",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.9,9.9,6105,"POINT (-92.49279436 43.85465981)",27109002100,0.731432858214554
"510",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.8,8.5,5782,"POINT (-93.38536712 44.90515349)",27053023502,0.0412603150787697
"511",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.1,7.9,8.4,2084,"POINT (-93.25950234 44.98901163)",27053103600,0.0412603150787697
"512",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.5,10.1,4258,"POINT (-93.07082891 44.97615687)",27123031000,0.846211552888222
"513",2020,"MN","Minnesota","Itasca",27061,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.5,9.2,5066,"POINT (-93.62821694 47.13319357)",27061480700,0.36384096024006
"514",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",7.8,7.5,8.2,3137,"POINT (-93.36582148 44.87003434)",27053023903,0.00525131282820705
"515",2020,"MN","Minnesota","Isanti",27059,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.6,9.1,3897,"POINT (-93.44092719 45.49871485)",27059130600,0.439609902475619
"516",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.3,3515,"POINT (-93.41096917 45.0412435)",27053026510,0.439609902475619
"517",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,9,9.8,3235,"POINT (-93.12131143 44.96063183)",27123032600,0.731432858214554
"518",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,4617,"POINT (-93.47575788 45.19063511)",27053026910,0.439609902475619
"519",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.6,10.2,11,1673,"POINT (-93.27116972 44.93050239)",27053110000,0.943735933983496
"520",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.9,9.6,2815,"POINT (-93.13565939 44.97036074)",27123031200,0.691672918229557
"521",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.6,10.5,2813,"POINT (-93.25341777 45.0029784)",27053102500,0.885221305326332
"522",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.7,9.7,3420,"POINT (-96.15528834 46.58711838)",27111960300,0.653413353338335
"523",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.9,8.5,1762,"POINT (-93.33439975 44.92518041)",27053023100,0.0622655663915979
"524",2020,"MN","Minnesota","Kittson",27069,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8.1,8.6,2049,"POINT (-96.9900087 48.77817423)",27069090200,0.0945236309077269
"525",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.5,10.5,3025,"POINT (-93.31334116 45.01866041)",27053100700,0.885221305326332
"526",2020,"MN","Minnesota","Pipestone",27117,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.4,8.9,10,1834,"POINT (-96.30382438 43.9961991)",27117460200,0.731432858214554
"527",2020,"MN","Minnesota","Houston",27055,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.6,9.1,3587,"POINT (-91.37973504 43.74610321)",27055020200,0.36384096024006
"528",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,3070,"POINT (-92.94919763 43.66304022)",27099000600,0.517629407351838
"529",2020,"MN","Minnesota","Mille Lacs",27095,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.7,9.8,4465,"POINT (-93.6965589 45.78074074)",27095170500,0.653413353338335
"530",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.7,11535,"POINT (-92.53572288 44.07530289)",27109001402,0.0622655663915979
"531",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.3,10.9,11.7,4498,"POINT (-93.35598282 45.08580884)",27053026819,0.969992498124531
"532",2020,"MN","Minnesota","Isanti",27059,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.5,2829,"POINT (-93.2112478 45.59067232)",27059130302,0.439609902475619
"533",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.6,10.4,3828,"POINT (-93.25467949 45.01216154)",27053101800,0.885221305326332
"534",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.8,3229,"POINT (-93.30762656 44.88622552)",27053024100,0.141035258814704
"535",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.5,9,10.1,4469,"POINT (-92.47312607 44.03561105)",27109000600,0.77344336084021
"536",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,7058,"POINT (-93.42209831 44.83385942)",27053026016,0.190547636909227
"537",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.5,8.1,9,4886,"POINT (-93.31589167 44.82867762)",27053025702,0.190547636909227
"538",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.1,9.7,10.5,2866,"POINT (-93.09746135 44.96910814)",27123031400,0.899474868717179
"539",2020,"MN","Minnesota","Lyon",27083,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.9,8.5,9.4,5275,"POINT (-95.80956703 44.44435196)",27083360300,0.439609902475619
"540",2020,"MN","Minnesota","McLeod",27085,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.8,9.5,4609,"POINT (-94.1274406 44.80546347)",27085950600,0.591147786946737
"541",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.3,9.1,4649,"POINT (-93.23103099 45.01314254)",27053101200,0.246811702925731
"542",2020,"MN","Minnesota","Nicollet",27103,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.3,8.8,3414,"POINT (-94.41931332 44.37589326)",27103480100,0.246811702925731
"543",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,7.9,8.9,2039,"POINT (-93.15351084 44.97678018)",27123030202,0.141035258814704
"544",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.2,9.3,3183,"POINT (-93.18416685 44.95039675)",27123033300,0.307576894223556
"545",2020,"MN","Minnesota","McLeod",27085,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.3,5454,"POINT (-94.13711283 44.93263778)",27085950100,0.517629407351838
"546",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,8,8.4,3401,"POINT (-93.37171303 44.97721541)",27053021900,0.0622655663915979
"547",2020,"MN","Minnesota","Morrison",27097,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.4,9.1,6128,"POINT (-94.27276398 45.98672234)",27097780300,0.36384096024006
"548",2020,"MN","Minnesota","Kandiyohi",27067,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.7,9.8,4025,"POINT (-95.08117451 45.11224789)",27067780700,0.691672918229557
"549",2020,"MN","Minnesota","Polk",27119,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.9,9.7,3592,"POINT (-95.68996356 47.6977045)",27119021000,0.691672918229557
"550",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.6,9.2,10,2058,"POINT (-93.36986175 45.0589256)",27053020801,0.807951987996999
"551",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,2314,"POINT (-95.79531059 46.32295268)",27111961200,0.0945236309077269
"552",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.3,8,8.7,2165,"POINT (-93.36415298 44.94393083)",27053122600,0.0945236309077269
"553",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.4,5136,"POINT (-93.28921383 45.09599752)",27053026815,0.517629407351838
"554",2020,"MN","Minnesota","Otter Tail",27111,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.7,9.3,3970,"POINT (-95.36506509 46.35237758)",27111961300,0.517629407351838
"555",2020,"MN","Minnesota","Polk",27119,"Current asthma among adults aged >=18 years","%","Crude prevalence",10,9.4,10.6,1268,"POINT (-96.99585807 47.92419352)",27119020200,0.885221305326332
"556",2020,"MN","Minnesota","Morrison",27097,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.3,8.8,9.9,2471,"POINT (-94.37850091 45.98064824)",27097780700,0.691672918229557
"557",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.2,9.9,10.5,2161,"POINT (-93.27120863 44.93775488)",27053109400,0.912228057014254
"558",2020,"MN","Minnesota","Polk",27119,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.6,8.1,9.1,2835,"POINT (-96.99664406 47.90262461)",27119020300,0.246811702925731
"559",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.6,9.4,3856,"POINT (-93.33951597 45.07061787)",27053020303,0.517629407351838
"560",2020,"MN","Minnesota","Kandiyohi",27067,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,9.7,10.9,5081,"POINT (-95.0494183 45.14266627)",27067780500,0.926481620405101
"561",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.7,9.3,10.1,1683,"POINT (-93.13965888 44.94839039)",27123033800,0.829707426856714
"562",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.7,8.2,9.2,2994,"POINT (-92.4437323 44.05041245)",27109001602,0.307576894223556
"563",2020,"MN","Minnesota","Houston",27055,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.5,3278,"POINT (-91.49922904 43.63021584)",27055020500,0.517629407351838
"564",2020,"MN","Minnesota","Le Sueur",27079,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.2,8.7,9.7,4526,"POINT (-93.90150702 44.44932973)",27079950200,0.653413353338335
"565",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8.1,8.7,8667,"POINT (-93.71180029 44.93459317)",27053027700,0.141035258814704
"566",2020,"MN","Minnesota","Mahnomen",27087,"Current asthma among adults aged >=18 years","%","Crude prevalence",11.1,10.8,11.5,2946,"POINT (-95.95855973 47.35278121)",27087940100,0.961740435108777
"567",2020,"MN","Minnesota","Nicollet",27103,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.1,8.6,9.7,4588,"POINT (-93.96415266 44.34024489)",27103480300,0.591147786946737
"568",2020,"MN","Minnesota","Hennepin",27053,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.2,7.8,8.8,1728,"POINT (-93.32360511 44.88287296)",27053024005,0.0622655663915979
"569",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",9.8,9.4,10.2,4011,"POINT (-93.05742436 44.97048054)",27123031600,0.846211552888222
"570",2020,"MN","Minnesota","Olmsted",27109,"Current asthma among adults aged >=18 years","%","Crude prevalence",8,7.6,8.3,6080,"POINT (-92.37597082 44.03931098)",27109002300,0.0255063765941485
"571",2020,"MN","Minnesota","Kandiyohi",27067,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.8,8.6,9.1,2888,"POINT (-95.12591699 44.98095326)",27067781200,0.36384096024006
"572",2020,"MN","Minnesota","Ramsey",27123,"Current asthma among adults aged >=18 years","%","Crude prevalence",10.3,10,10.7,2730,"POINT (-93.07640289 44.96691063)",27123031500,0.926481620405101
"573",2020,"MN","Minnesota","Hubbard",27057,"Current asthma among adults aged >=18 years","%","Crude prevalence",8.4,8,8.9,2279,"POINT (-95.03013271 47.11458867)",27057070200,0.141035258814704
"574",2020,"MN","Minnesota","Mower",27099,"Current asthma among adults aged >=18 years","%","Crude prevalence",9,8.5,9.6,4231,"POINT (-93.02162775 43.65586478)",27099000900,0.517629407351838
